Date,ICICIBANK,RELIANCE,TATAMOTORS,VBL,^NSEI
2023-12-07,990.4732055664062,1228.5250244140625,719.72900390625,429.62176513671875,20901.150390625
2023-12-08,1002.2220458984375,1227.875,712.3517456054688,425.61279296875,20969.400390625
2023-12-11,1008.418701171875,1229.675048828125,718.58251953125,440.4919738769531,20997.099609375
2023-12-12,1007.0307006835938,1212.0250244140625,713.1991577148438,430.8584289550781,20906.400390625
2023-12-13,1005.2460327148438,1216.9749755859375,718.0840454101562,435.90460205078125,20926.349609375
2023-12-14,1024.8275146484375,1232.074951171875,717.5357666015625,440.4720458984375,21182.69921875
2023-12-15,1028.5455322265625,1247.800048828125,730.1468505859375,438.3977355957031,21456.650390625
2023-12-18,1012.7316284179688,1260.5,728.5517578125,451.5616149902344,21418.650390625
2023-12-19,1006.7828369140625,1279.050048828125,726.7074584960938,467.3782653808594,21453.099609375
2023-12-20,998.0579223632812,1263.574951171875,703.080322265625,499.9888000488281,21150.150390625
2023-12-21,995.8271484375,1281.2750244140625,706.6692504882812,515.1073608398438,21255.05078125
2023-12-22,985.8132934570312,1282.5250244140625,722.4705200195312,494.08502197265625,21349.400390625
2023-12-26,986.6064453125,1289.0250244140625,717.3363647460938,498.6524658203125,21441.349609375
2023-12-27,993.6954956054688,1293.425048828125,738.6206665039062,493.46673583984375,21654.75
2023-12-28,997.3143310546875,1302.7750244140625,751.5806884765625,493.765869140625,21778.69921875
2023-12-29,988.0936889648438,1292.4749755859375,777.550537109375,493.4068908691406,21731.400390625
2024-01-01,990.8698120117188,1295.125,788.167724609375,495.6407470703125,21741.900390625
2024-01-02,973.8661499023438,1305.8499755859375,781.9868774414062,493.1076965332031,21665.80078125
2024-01-03,975.6508178710938,1291.6500244140625,779.0459594726562,488.9790344238281,21517.349609375
2024-01-04,978.724365234375,1298.324951171875,793.3019409179688,502.62158203125,21658.599609375
2024-01-05,985.2184448242188,1303.8499755859375,788.5167236328125,510.2606506347656,21710.80078125
2024-01-08,973.6182861328125,1293.675048828125,786.67236328125,506.4112243652344,21513.0
2024-01-09,971.3875122070312,1290.25,797.3394775390625,517.6005859375,21544.849609375
2024-01-10,984.573974609375,1325.050048828125,805.962890625,506.09210205078125,21618.69921875
2024-01-11,982.6902465820312,1359.9000244140625,813.1407470703125,509.841796875,21647.19921875
2024-01-12,994.934814453125,1370.7249755859375,813.938232421875,504.6360778808594,21894.55078125
2024-01-15,1001.2305908203125,1394.125,809.9505615234375,507.2887878417969,22097.44921875
2024-01-16,1000.4374389648438,1374.625,816.330810546875,505.054931640625,22032.30078125
2024-01-17,973.3704223632812,1361.574951171875,803.07177734375,498.0341796875,21571.94921875
2024-01-18,977.93115234375,1367.949951171875,816.5302124023438,490.7142639160156,21462.25
2024-01-19,990.6715087890625,1367.449951171875,821.0164184570312,505.5535583496094,21622.400390625
2024-01-23,1020.2667846679688,1328.574951171875,797.9874877929688,507.30877685546875,21238.80078125
2024-01-24,990.6715087890625,1343.875,808.4053344726562,505.1546936035156,21453.94921875
2024-01-25,1001.3297729492188,1353.074951171875,809.3523559570312,501.58447265625,21352.599609375
2024-01-29,1007.7247314453125,1448.050048828125,838.4127197265625,506.4311828613281,21737.599609375
2024-01-30,1008.220458984375,1407.625,856.207763671875,499.11126708984375,21522.099609375
2024-01-31,1019.3744506835938,1426.625,881.4798583984375,510.75927734375,21725.69921875
2024-02-01,1016.4000244140625,1426.6500244140625,875.79736328125,512.3948364257812,21697.44921875
2024-02-02,1015.2598266601562,1457.699951171875,876.0465698242188,512.8934326171875,21853.80078125
2024-02-05,1014.7640991210938,1439.0250244140625,923.94873046875,519.5751342773438,21771.69921875
2024-02-06,1017.6393432617188,1427.800048828125,936.6595458984375,537.3862915039062,21929.400390625
2024-02-07,1013.4256591796875,1442.1500244140625,930.9271850585938,536.6083984375,21930.5
2024-02-08,980.8560180664062,1450.125,921.4564208984375,548.6353759765625,21717.94921875
2024-02-09,1002.0733642578125,1460.75,912.18505859375,546.501220703125,21782.5
2024-02-12,987.5979614257812,1452.3499755859375,908.7954711914062,554.2200927734375,21616.05078125
2024-02-13,1011.0956420898438,1465.0999755859375,904.1099853515625,556.2744140625,21743.25
2024-02-14,1013.970947265625,1481.375,915.4749145507812,570.7149047851562,21840.05078125
2024-02-15,1007.9725952148438,1470.5999755859375,917.7179565429688,568.5607299804688,21910.75
2024-02-16,1014.5162353515625,1460.574951171875,935.7124633789062,567.6632690429688,22040.69921875
2024-02-19,1034.84130859375,1474.0,929.7308959960938,573.74658203125,22122.25
2024-02-20,1039.798583984375,1471.0250244140625,923.5001220703125,573.4274291992188,22196.94921875
2024-02-21,1042.97119140625,1467.699951171875,918.2164306640625,584.0782470703125,22055.05078125
2024-02-22,1053.6295166015625,1481.75,929.4318237304688,597.2421264648438,22217.44921875
2024-02-23,1052.241455078125,1493.625,934.5161743164062,604.1431884765625,22212.69921875
2024-02-26,1045.2020263671875,1487.324951171875,934.0675659179688,612.8193969726562,22122.05078125
2024-02-27,1051.1507568359375,1485.6500244140625,959.7383422851562,585.1951904296875,22198.349609375
2024-02-28,1037.270263671875,1455.625,955.1026000976562,557.6107788085938,21951.150390625
2024-02-29,1043.2191162109375,1460.800048828125,947.2767944335938,561.859130859375,21982.80078125
2024-03-01,1077.6229248046875,1492.125,974.3931274414062,565.5889282226562,22338.75
2024-03-04,1083.0263671875,1507.4000244140625,984.1629638671875,572.091064453125,22405.599609375
2024-03-05,1078.76318359375,1500.199951171875,1018.7562255859375,550.3108520507812,22356.30078125
2024-03-06,1087.73583984375,1503.0,1014.519287109375,571.971435546875,22474.05078125
2024-03-07,1078.6639404296875,1478.925048828125,1036.1026611328125,567.782958984375,22493.55078125
